Congruency,ImageFile,CalorieLabels,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,jitter.started,etRecord.started,mouse.started,jitter.stopped,mouse.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,food1.started,image.started,key_resp_3.started,text_4.started,mouse_2.started,text_4.stopped,food1.stopped,trials.key_resp_3.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,blank.started,text.started,mouse_3.started,blank.stopped,trials.mouse_3.x,trials.mouse_3.y,trials.mouse_3.leftButton,trials.mouse_3.midButton,trials.mouse_3.rightButton,trials.mouse_3.time,Thanks.started,text_3.started,key_resp_2.started,Thanks.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011689100181683898,0.02580250008031726,0.02580250008031726,2.1767016001977026,space,2.072015499928966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164934,001,2025-09-15_01h29.51.103,stroop_alimentario,2024.2.4,60.004920385054014,2025-09-15 01h30.00.906179 -0300,
congruente,images/GALLETA.jpg,bajas calorias,0,0,0,[],[],[],[],[],[],f,0.761924299877137,0.20154540007933974,[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,2.190107700182125,,,,,,,,,2.183915600180626,2.190107700182125,0.0072172998916357756,0.0072172998916357756,2.7413372001610696,0.4998953000176698,2.6774216000922024,[],[],[],[],[],[],2.6995157999917865,2.7413372001610696,2.7413372001610696,2.7413372001610696,0.022836299845948815,3.758115899981931,4.692239900119603,f,0.761924299877137,0.20154540007933974,[],[],[],[],[],[],4.692391300108284,4.706017800141126,0.01570499991066754,5.688975500175729,[],[],[],[],[],[],,,,,,,,164934,001,2025-09-15_01h29.51.103,stroop_alimentario,2024.2.4,60.004920385054014,2025-09-15 01h30.00.906179 -0300,
congruente,images/HELADO.jpg,altas calorias,1,1,0,[],[],[],[],[],[],j,0.47594160004518926,0.15164200006984174,[],[],[],[],[],[],[],[],[],[],[],[],0,1,1,2,5.703604000154883,,,,,,,,,5.68917839997448,5.703604000154883,0.012470199959352612,0.012470199959352612,,,6.190888500073925,[],[],[],[],[],[],6.199154200032353,6.221174400066957,6.221174400066957,6.221174400066957,0.0224564999807626,7.22048020013608,8.189948900137097,j,0.47594160004518926,0.15164200006984174,[],[],[],[],[],[],8.190084700006992,8.202807000139728,0.013396200025454164,9.189528899965808,[],[],[],[],[],[],,,,,,,,164934,001,2025-09-15_01h29.51.103,stroop_alimentario,2024.2.4,60.004920385054014,2025-09-15 01h30.00.906179 -0300,
congruente,images/PATATA.jpg,altas calorias,2,2,0,[],[],[],[],[],[],j,0.565326499985531,0.12696450017392635,[],[],[],[],[],[],[],[],[],[],[],[],0,2,2,3,9.201548099983484,,,,,,,,,9.18986240006052,9.201548099983484,0.013170399935916066,0.013170399935916066,,,9.688612600089982,[],[],[],[],[],[],9.694863700075075,9.700996299972758,9.700996299972758,9.700996299972758,0.018168199807405472,10.699517900124192,11.686817400157452,j,0.565326499985531,0.12696450017392635,[],[],[],[],[],[],11.686980500118807,11.699265900067985,0.010289900004863739,12.685805700020865,[],[],[],[],[],[],,,,,,,,164934,001,2025-09-15_01h29.51.103,stroop_alimentario,2024.2.4,60.004920385054014,2025-09-15 01h30.00.906179 -0300,
congruente,images/PANCHO.jpg,bajas calorias,3,3,0,[],[],[],[],[],[],j,0.5117327000480145,0.11638229992240667,[],[],[],[],[],[],[],[],[],[],[],[],0,3,3,1,12.698288600193337,,,,,,,,,12.686129200039431,12.698288600193337,0.009438999928534031,0.009438999928534031,,,13.184632800053805,[],[],[],[],[],[],13.197900300147012,13.215206600027159,13.215206600027159,13.215206600027159,0.02122799982316792,14.230411099968478,15.18229250004515,j,0.5117327000480145,0.11638229992240667,[],[],[],[],[],[],15.18242339999415,15.196189500158653,0.005729799857363105,16.180985300103202,[],[],[],[],[],[],,,,,,,,164934,001,2025-09-15_01h29.51.103,stroop_alimentario,2024.2.4,60.004920385054014,2025-09-15 01h30.00.906179 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.18120240001008,16.194980600150302,16.194980600150302,20.79656310006976,space,4.585963000077754,None,164934,001,2025-09-15_01h29.51.103,stroop_alimentario,2024.2.4,60.004920385054014,2025-09-15 01h30.00.906179 -0300,
