thisRow.t,notes,instructions.started,text_2.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,jitter.started,jitter.stopped,trial.stopped,food1.started,image.started,key_resp_3.started,food1.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,blank.started,text.started,blank.stopped,Thanks.started,text_3.started,key_resp_2.started,text_3.stopped,Thanks.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.020771400013472885,0.03468000004068017,0.03468000004068017,2.391610100050457,space,2.3508463999605738,None,,,,,,,,,,,,,,,,,,,,,,,387666,001,2025-08-28_02h36.29.848,stroop_alimentario,2024.2.4,60.77025076759018,2025-08-28 02h36.35.473892 -0300,
,,,,,,,,,2.391659900022205,2.399040300049819,2.919540000031702,2.888477900007274,,,,,,,,,,,,,,,,,,,387666,001,2025-08-28_02h36.29.848,stroop_alimentario,2024.2.4,60.77025076759018,2025-08-28 02h36.35.473892 -0300,
,,,,,,,,,,,,,2.888532300014049,2.919540000031702,2.919540000031702,4.90246210002806,j,0.5661471000057645,0.08176949998596683,,,,,,,,,,,,387666,001,2025-08-28_02h36.29.848,stroop_alimentario,2024.2.4,60.77025076759018,2025-08-28 02h36.35.473892 -0300,
,,,,,,,,,,,,,,,,,,,,4.902518400049303,4.915135500021279,5.900956500030588,,,,,,,,,387666,001,2025-08-28_02h36.29.848,stroop_alimentario,2024.2.4,60.77025076759018,2025-08-28 02h36.35.473892 -0300,
,,,,,,,,,,,,,,,,,,,,,,,5.90100790001452,5.913683100021444,5.913683100021444,6.91279090003809,15.14029940002365,space,9.223065899976064,None,387666,001,2025-08-28_02h36.29.848,stroop_alimentario,2024.2.4,60.77025076759018,2025-08-28 02h36.35.473892 -0300,
